4.276942708895720702e-01,5.574406624591121684e-02,4.672028631761151463e-01,3.279619735013124537e-01,8.559852485480449191e-01,5.444179846820556418e-02,4.828967280260082484e-02,4.477011092256807240e-02,5.576283439165865413e-02,6.202687234405353939e-02,5.160124651331316620e-02,4.902395555009744776e-02,4.678877548764594912e-02,1.096053084086449636e-01,4.514121173289164513e-01,9.815197512602540364e-01,4.870642316536585859e-02,8.379104139138815466e-02,2.034744898111472688e-01,5.954906072233524528e-01
4.134713701569090460e-01,5.351430359608543713e-02,4.527346550582465046e-01,3.148434955850789585e-01,8.504046716468492972e-01,5.226412652947780985e-02,4.635808589050676581e-02,4.297930648566992279e-02,5.353232101648210117e-02,5.954579745057461682e-02,4.953719664916469978e-02,4.706299732711230477e-02,4.491722446610186409e-02,1.052210960782083427e-01,4.392341977620350391e-01,9.822589607986862426e-01,4.675816623876209721e-02,8.043939976434406891e-02,1.953355115772578421e-01,5.931443229380932713e-01
3.999469721200942796e-01,5.145606115008685699e-02,4.389764170404448218e-01,3.027341314785961801e-01,8.448864293474642739e-01,5.025396781680276093e-02,4.457508258703032911e-02,4.132625623622127736e-02,5.147338559316293888e-02,5.725557447200294720e-02,4.763191985162115033e-02,4.525288204388600716e-02,4.318963890792709009e-02,1.011741308785429894e-01,4.277041380696900985e-01,9.829413081788037632e-01,4.495977522958448380e-02,7.734557671361316777e-02,1.878226085952394153e-01,5.916598856359325254e-01
3.871281394643957263e-01,4.955028110749649939e-02,4.259183646421241254e-01,2.915217573645055849e-01,8.394309315211332390e-01,4.839270974950820453e-02,4.292415360232698651e-02,3.979565415339497009e-02,4.956696390482905057e-02,5.513499764000599768e-02,4.586777466885290366e-02,4.357684937382149543e-02,4.159002265053067526e-02,9.742694114427061236e-02,4.168287561690511289e-01,9.835731031003865921e-01,4.329459836923178762e-02,7.448092589989228907e-02,1.808662161332299234e-01,5.911397032584027045e-01
3.750227528663120924e-01,4.778062821080730077e-02,4.135468353141057429e-01,2.811102671024699462e-01,8.340393388056341895e-01,4.666439868702069310e-02,4.139114811642106290e-02,3.837438079076768011e-02,4.779671519415897712e-02,5.316589058173502857e-02,4.422963985645173013e-02,4.202053332270971192e-02,4.010466469740654738e-02,9.394740796794864846e-02,4.066158650883228143e-01,9.841597779117851053e-01,4.174836271327992537e-02,7.182089291054453983e-02,1.744067093634954213e-01,5.914326458616062654e-01
3.636366719624144483e-01,4.613302034147805791e-02,4.018464000602013364e-01,2.714168105631649675e-01,8.287132342854873768e-01,4.505528149091278522e-02,3.996386714648626770e-02,3.705112628073307240e-02,4.614855260139170967e-02,5.133258401038381241e-02,4.270447985890835768e-02,4.057154941279373511e-02,3.872174522398155738e-02,9.070784233162405841e-02,3.970722307792430295e-01,9.847059924558135835e-01,4.030876399877351968e-02,6.934431040986054062e-02,1.683926863544672747e-01,5.925787463756051476e-01
3.529727297571686462e-01,4.459525299677291610e-02,3.908015676474658195e-01,2.623695845130523119e-01,8.234543127951827746e-01,4.355343877454696810e-02,3.863173824101084203e-02,3.581608873803231174e-02,4.461026753409122469e-02,4.962149787722672234e-02,4.128099719479309121e-02,3.921916443002246982e-02,3.743102038226785860e-02,8.768424759100829080e-02,3.882019569829020522e-01,9.852157900616393960e-01,3.896513853149710660e-02,6.703283340018573178e-02,1.627795985596225126e-01,5.944721432310815512e-01
3.430296222655385696e-01,4.315669644850260445e-02,3.803980479844581430e-01,2.539060506437500475e-01,8.182641690840651849e-01,4.214848913665814739e-02,3.738555313573267008e-02,3.466073103679524064e-02,4.317122666378075957e-02,4.802080439789583460e-02,3.994935212222330834e-02,3.795403009118758497e-02,3.622356811107034502e-02,8.485572348908280993e-02,3.800055165476631247e-01,9.856926974274377029e-01,3.770819857788616086e-02,6.487048394378516769e-02,1.575286438906546571e-01,5.971145511922174576e-01
3.338019049547457651e-01,4.180804968450145542e-02,3.706233038055264384e-01,2.459714879958325440e-01,8.131441407664870002e-01,4.083134885113983564e-02,3.621725459930513757e-02,3.357758318943145776e-02,4.182212584729284172e-02,4.652015426107624502e-02,3.870093486705486474e-02,3.676796664847289259e-02,3.509158160694496320e-02,8.220398215751353876e-02,3.724792538057519753e-01,9.861398000383284623e-01,3.652981737108432908e-02,6.284328133482089407e-02,1.526058739950917897e-01,6.004323474378979730e-01
3.252795313289839063e-01,4.054113908801793009e-02,3.614665211838159475e-01,2.385178083456022669e-01,8.080952395588461012e-01,3.959403524959484444e-02,3.511976203458721385e-02,3.256008066601771833e-02,4.055478871609048686e-02,4.511045261743379386e-02,3.752817926412949090e-02,3.565378583864024786e-02,3.402820034565377794e-02,7.971295242924174296e-02,3.656153943602841183e-01,9.865598050835149291e-01,3.542285320687810907e-02,6.093893951744506349e-02,1.479814537408085939e-01,6.044090144473976967e-01
3.174487817316556937e-01,3.934875264427142166e-02,3.529180255391589083e-01,2.315025788987110367e-01,8.031181327382234114e-01,3.842950480108443811e-02,3.408682785585601810e-02,3.160243123216803507e-02,3.936200082916850584e-02,4.378367459991201749e-02,3.642440928536076761e-02,3.460514507647011184e-02,3.302737092346581804e-02,7.736845386574169037e-02,3.594023179322360373e-01,9.869551035857756505e-01,3.438100458154708799e-02,5.914661784965488667e-02,1.436290582207915278e-01,6.089927168426165771e-01
3.102913222705622753e-01,3.822450256874223434e-02,3.449684463102909993e-01,2.248882197602805888e-01,7.982131644135217474e-01,3.733151894963466361e-02,3.311291848718433961e-02,3.069950462311643591e-02,3.823737225360247793e-02,4.253271246912061071e-02,3.538371187729168199e-02,3.361642664361740723e-02,3.208373175422250118e-02,7.515792665487912305e-02,3.538252274480382376e-01,9.873278133718209615e-01,3.339869016322070255e-02,5.745671466141475531e-02,1.395253722201392765e-01,6.141614845588170279e-01
3.037854385900887189e-01,3.716271083074584175e-02,3.376077613081260309e-01,2.186413250759573768e-01,7.933792284855596399e-01,3.629453231215842152e-02,3.219311519441054453e-02,2.984674060349925065e-02,3.717522304595659299e-02,4.135124823449207176e-02,3.440083099239331366e-02,3.268263701266851257e-02,3.119251698356499680e-02,7.307020681050119260e-02,3.488664016721779171e-01,9.876798169507233771e-01,3.247094876801158436e-02,5.586069522241971647e-02,1.356496693310303148e-01,6.198796786794968927e-01
2.979067409642083830e-01,3.615831324075287345e-02,3.308244832340251906e-01,2.127321004385811787e-01,7.886176400968289979e-01,3.531359900644254896e-02,3.132303099841936278e-02,2.904007193635494907e-02,3.617048728803754637e-02,4.023364693146994076e-02,3.347107880447838801e-02,3.179932249699555374e-02,3.034947598463522134e-02,7.109533655476592273e-02,3.445057756036735142e-01,9.880127932830123916e-01,3.159335555623250802e-02,5.435094743140315293e-02,1.319834642876030473e-01,6.261266620617936818e-01
2.926290459714260273e-01,3.520677868181600750e-02,3.246050617952490058e-01,2.071338877145503243e-01,7.839277517642134763e-01,3.438429376945436461e-02,3.049874070737159173e-02,2.827585951492629993e-02,3.521863235949256044e-02,3.917486674965937887e-02,3.259026094273533708e-02,3.096249821904517585e-02,2.955080556498160260e-02,6.922440700824883386e-02,3.407213608720932596e-01,9.883282445795716908e-01,3.076195146079253179e-02,5.292065934683903156e-02,1.285102177966756243e-01,6.328780881886689746e-01
2.879250091184729077e-01,3.430404076693125553e-02,3.189335641770422169e-01,2.018227629180616434e-01,7.793088831371646208e-01,3.350264521129282802e-02,2.971672171321008624e-02,2.755083747415888046e-02,3.431559050421411489e-02,3.817038298742660846e-02,3.175461322822747956e-02,3.016858800668276511e-02,2.879309260317189367e-02,6.744942323898293901e-02,3.374896039262187397e-01,9.886275189677551367e-01,2.997318347276240608e-02,5.156371937941125333e-02,1.252150870234596536e-01,6.401144086753471907e-01
2.837666310859581764e-01,3.344643974779498707e-02,3.137916399086016495e-01,1.967771944575876231e-01,7.747602582160159068e-01,3.266507908104693270e-02,2.897380366868327825e-02,2.686206653550685802e-02,3.345770074170561353e-02,3.721612341330201440e-02,3.096074789989172737e-02,2.941437330498703970e-02,2.807326528991101883e-02,6.576318815975137899e-02,3.347857996319035800e-01,9.889118297088652643e-01,2.922385388410279547e-02,5.027462642688255989e-02,1.220847137584635256e-01,6.478163721593819258e-01
2.801262135851086965e-01,3.263067292472315167e-02,3.091588188357864420e-01,1.919777513799789670e-01,7.702810409697316008e-01,3.186836983521171979e-02,2.826712552871328554e-02,2.620689417930487791e-02,3.264165926029981291e-02,3.630841308668982664e-02,3.020560770993450939e-02,2.869694956439509254e-02,2.738855150460944507e-02,6.415920846415471002e-02,3.325841026399679601e-01,9.891822716982722197e-01,2.851107695828715427e-02,4.904841606931087394e-02,1.191070378724811973e-01,6.559677368024384725e-01
2.769763210693829136e-01,3.185375214085587464e-02,3.050129989577413103e-01,1.874068532942513576e-01,7.658703763401397691e-01,3.110959912490167401e-02,2.759409872870551006e-02,2.558292050681499480e-02,3.186447689705981107e-02,3.544392706133853155e-02,2.948642657701772141e-02,2.801368885911236298e-02,2.673644313815418463e-02,6.263161042675352563e-02,3.308580586417815828e-01,9.894398355584208549e-01,2.783224179083792355e-02,4.788059668826567111e-02,1.162711561233091134e-01,6.641589801361178491e-01
2.742904813592601521e-01,3.111296720741314054e-02,3.013309795673178026e-01,1.830485551902360786e-01,7.615280632435591501e-01,3.038612007554599564e-02,2.695237550077151517e-02,2.498796886568699013e-02,3.112344255071754565e-02,3.461964968832314388e-02,2.880069572969773395e-02,2.736220772155837852e-02,2.611466539389323271e-02,6.117506330474639653e-02,3.295808903866611073e-01,9.896854197661977270e-01,2.718498035211008856e-02,4.676709449748103764e-02,1.135671759024938360e-01,6.719692363599564233e-01
2.720433049353058741e-01,3.040585431641314174e-02,2.980891940651050342e-01,1.788883616003833221e-01,7.572534154123734540e-01,2.969552643753505666e-02,2.633982151046528053e-02,2.442006048106834873e-02,3.041609158375675748e-02,3.383283946861868896e-02,2.814613446666725319e-02,2.674033936302433467e-02,2.552115027486801316e-02,5.978473285577051016e-02,3.287259731203133750e-01,9.899198411211593829e-01,2.656713988787898564e-02,4.570420605973579686e-02,1.109861038807542499e-01,6.794244809099899696e-01
2.702106627572515851e-01,2.973016866502914413e-02,2.952642320340632121e-01,1.749130655400390200e-01,7.530452963003272382e-01,2.903562585011307956e-02,2.575449214195713390e-02,2.387739246916430885e-02,2.974017843755165369e-02,3.308099859200368947e-02,2.752066481563097966e-02,2.614610959824293160e-02,2.495401360606893867e-02,5.845619053294459633e-02,3.282672493475422004e-01,9.901438438207585957e-01,2.597675899985069786e-02,4.468855711548073983e-02,1.085197464059706463e-01,6.865483812471605551e-01
2.687700666928511950e-01,2.908386065068174417e-02,2.928333328805766689e-01,1.711106084556398288e-01,7.489032832104440818e-01,2.840441659259043683e-02,2.519461187644182060e-02,2.335831871864119461e-02,2.909365281944396864e-02,3.236184644914491537e-02,2.692238949754423988e-02,2.557771591023167909e-02,2.441153505379171570e-02,5.718596232908315646e-02,3.281796148760409149e-01,9.903581073663469958e-01,2.541204684610276140e-02,4.371706683398667026e-02,1.061606222905110697e-01,6.933625467647154261e-01
2.677008457547044307e-01,2.846505510505277156e-02,2.907750000491372000e-01,1.674699580496403495e-01,7.448269663117828010e-01,2.780006730348539776e-02,2.465855630309625457e-02,2.286133321282082104e-02,2.847463892976778016e-02,3.167329652512117927e-02,2.634957270392763312e-02,2.503350918771477668e-02,2.389214069571822183e-02,5.605690336834958515e-02,3.284397222738354438e-01,9.905632534137503997e-01,2.487136499679083734e-02,4.278691767745940178e-02,1.039018871581062764e-01,6.998867478034795919e-01
2.669841890855222388e-01,2.787203312384922693e-02,2.890695713916703324e-01,1.639810013775123976e-01,7.408161086479490010e-01,2.722089923477340190e-02,2.414483637866704502e-02,2.238505543641729212e-02,2.788141728549593454e-02,3.101343618125530777e-02,2.580062327701748356e-02,2.451197774535311680e-02,2.339438776974794507e-02,5.500492086401270048e-02,3.290263219951370388e-01,9.907598518056758286e-01,2.435321155789166303e-02,4.189552444531833425e-02,1.017372669076859609e-01,7.061391071648653872e-01
2.666028505124120040e-01,2.730321612149441690e-02,2.876997081181750793e-01,1.606344510381351176e-01,7.368704622468608134e-01,2.666537067908482730e-02,2.365208461444886015e-02,2.192821756926853841e-02,2.731240876956278138e-02,3.038050891263974207e-02,2.527407994948905820e-02,2.401173330069365439e-02,2.291695129028386083e-02,5.419625977367774350e-02,3.299207799488860227e-01,9.909484258642285992e-01,2.385620723897638462e-02,4.104051548803937244e-02,9.966099907027943516e-02,7.121362681944580775e-01
2.665412704320174186e-01,2.675715179925676479e-02,2.866502785327609826e-01,1.574217626236933676e-01,7.329898168781495693e-01,2.613206326563981621e-02,2.317904292083207765e-02,2.148965321682249144e-02,2.676616059426792371e-02,2.977289873475971738e-02,2.476859835541214694e-02,2.353149863387985277e-02,2.245861227057985299e-02,5.336507235476709021e-02,3.311070371643842214e-01,9.911294570406277149e-01,2.337908309284526809e-02,4.021970529936031574e-02,9.766778166190104304e-02,7.178935427963843985e-01
2.667853936640332546e-01,2.623250176418707308e-02,2.859083033153813624e-01,1.543350619100356536e-01,7.291739545623234786e-01,2.561966986842518015e-02,2.272455188187509287e-02,2.106828746645206599e-02,2.624133391604422175e-02,2.918911640698457904e-02,2.428293956932701253e-02,2.307009669916075187e-02,2.201824733070254642e-02,5.296222468566681024e-02,3.325717566352925925e-01,9.913033890220316335e-01,2.292066969756661673e-02,3.943108380127636342e-02,9.575272852732052975e-02,7.234250417641659991e-01
2.673224926238047527e-01,2.572803057663971063e-02,2.854624352522686648e-01,1.513670804312054752e-01,7.254226046139315986e-01,2.512698390958223102e-02,2.228754126749760145e-02,2.066312809111618340e-02,2.573669287929123903e-02,2.862778724565500504e-02,2.381595996777633589e-02,2.262644099276492002e-02,2.159481950450122326e-02,5.219830255414032588e-02,3.343039299536301745e-01,9.914706313652223990e-01,2.247988758674599949e-02,3.867279384420438393e-02,9.391133141055583999e-02,7.287437907649159108e-01
2.681409334312054304e-01,2.524259603769760801e-02,2.853024016341890734e-01,1.485110981692158161e-01,7.217352819893445570e-01,2.465288987373159130e-02,2.186702161971773931e-02,2.027325774883290826e-02,2.525109490052944439e-02,2.808764031682021989e-02,2.336660223849378049e-02,2.219952701120400662e-02,2.118737008751686579e-02,5.237144978966049719e-02,3.362945209462276375e-01,9.916315607218901818e-01,2.205573876315012130e-02,3.794311850708886186e-02,9.213942084940270061e-02,7.338618312705105229e-01
2.692299005854636995e-01,2.477514055577101013e-02,2.854183536525864429e-01,1.457608929246280161e-01,7.181113192787982324e-01,2.419635487626262474e-02,2.146207677372265199e-02,1.989782704887848100e-02,2.478348203209246314e-02,2.756749882978742558e-02,2.293388738861479315e-02,2.178842465865394110e-02,2.079501139021728770e-02,5.140160848003518662e-02,3.385359322018326456e-01,9.917865301175986525e-01,2.164729915526665896e-02,3.724046957512087280e-02,9.043313535001279435e-02,7.387903149665696612e-01
2.705787191405803482e-01,2.432468345502295654e-02,2.858004499800458342e-01,1.431106950482640139e-01,7.145506520236236669e-01,2.375642115144512706e-02,2.107185719486743755e-02,1.953604837436503580e-02,2.433287326796249733e-02,2.706627157863842822e-02,2.251690762470669530e-02,2.139227148262286965e-02,2.041692028260239447e-02,5.255206525017754038e-02,3.410214513806691938e-01,9.919358644153362103e-01,2.125371189678299313e-02,3.656337096926083607e-02,8.878890083736196148e-02,7.435395803774441648e-01
2.721771196460796571e-01,2.389031410789099058e-02,2.864383963646250364e-01,1.405551470147950177e-01,7.110526925715989766e-01,2.333219934538676224e-02,2.069557402955423189e-02,1.918719036678425208e-02,2.389835767398124783e-02,2.658294530074032172e-02,2.211481999574627794e-02,2.101026663436737427e-02,2.005233242914918404e-02,5.161363568584174250e-02,3.437446254238637477e-01,9.920798656373301938e-01,2.087418132612429283e-02,3.591045465426116051e-02,8.720338519338856342e-02,7.481192306394799374e-01
2.740141583832538807e-01,2.347118579050119433e-02,2.873215202847443361e-01,1.380892673220933675e-01,7.076167203939960348e-01,2.292286251499471919e-02,2.033249378233199789e-02,1.885057299103701928e-02,2.347908824119836896e-02,2.611657783959982909e-02,2.172684070514309743e-02,2.064166546505619496e-02,1.970053713264109316e-02,5.417584524696248544e-02,3.466988173878595703e-01,9.922188148848224420e-01,2.050796761761329232e-02,3.528044927947083381e-02,8.567350191044388608e-02,7.525381913308898385e-01
2.760794604784800321e-01,2.306651017372951529e-02,2.884384322155353897e-01,1.357084179671393387e-01,7.042420618659989140e-01,2.252764074773411576e-02,1.998193354364509455e-02,1.852556311099408382e-02,2.307427637506842891e-02,2.566629201504952093e-02,2.135224001125619539e-02,2.028577468094840131e-02,1.936087270844180641e-02,5.324177964049811584e-02,3.498765509465698309e-01,9.923529720322000758e-01,2.015438196803709739e-02,3.467216850810640044e-02,8.419637366703414116e-02,7.568047740558099257e-01
