1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.342259512377987241e-01,3.378575742858534459e-01,9.400208024818074160e-01,9.271112256977054322e-01,9.873046128797615673e-01,3.066031526926554229e-01,1.589521438124714414e-01,7.448265801878542480e-02,3.383080147611815525e-01,4.886448737250119190e-01,2.384299103484057158e-01,1.765749237392524873e-01,1.229305891343512591e-01,7.579539151891518944e-01,9.356605817434574535e-01,9.936586399998272867e-01,1.689541502614439195e-01,6.602901198795607662e-01,8.790506743261036204e-01,9.457095048573950224e-01
8.684446190127655951e-01,5.853186337302098692e-09,8.799974216839908658e-01,8.541656509459586433e-01,9.732195792694194880e-01,1.499778101451385143e-09,3.824712275636913590e-12,-6.421437733670643102e-11,4.088082101979194698e-09,4.301526932384631990e-08,2.124243730515132070e-09,7.669989278052511194e-10,1.253980680433873081e-08,5.158539929379155620e-01,8.713005982296079255e-01,9.873025755775368673e-01,4.786664052088659762e-12,3.205306438969366400e-01,7.580905419361113617e-01,8.912952739900659171e-01
8.026903898275262739e-01,1.145720654810748057e-13,8.200275527084683880e-01,7.815038119821001716e-01,9.590805148506248434e-01,5.964648393321232986e-13,1.657231679704426976e-09,1.344526995617018278e-09,7.892857261377175042e-10,7.585237403619089878e-10,1.385330711548636437e-11,1.732619377900444470e-09,1.519590471611275814e-09,2.737609760287243454e-01,8.069817074615319719e-01,9.809962298142765880e-01,1.699029528845539226e-09,3.016406560539789880e-02,6.371361110773045011e-01,8.369823598626723316e-01
7.368839830365835342e-01,3.229154430571381053e-09,7.599821353735179974e-01,7.113469933670667489e-01,9.457073034159578784e-01,3.000272334477786590e-09,1.657231680825785895e-09,1.344526996337858826e-09,1.426222022816360629e-10,6.579924719707096685e-09,2.132100569621087550e-09,1.732619371156026725e-09,1.519590456840441276e-09,7.483715311426530903e-02,7.426038997285056009e-01,9.746114464698542035e-01,1.699029530229767251e-09,9.255371039743400282e-08,5.161521356110813086e-01,7.826303959701830237e-01
6.710667119076457743e-01,3.229154543951929947e-09,6.999426005668779593e-01,6.432574658304920368e-01,9.330699223910170481e-01,3.000272330670434704e-09,6.966524187568351372e-11,1.344526996758795116e-09,7.898561714381518253e-10,1.622109066626753987e-10,2.132100583598084919e-09,1.732619374016653650e-09,1.519590456269463728e-09,8.121323283642144231e-03,6.782195936412445114e-01,9.682169088851881877e-01,1.699029532768140533e-09,3.060349121830492848e-08,4.010963207647660900e-01,7.282559461275760482e-01
6.052664823645231840e-01,3.229154527104717182e-09,6.414037699274267590e-01,5.766050076025273086e-01,9.207861667645239612e-01,3.000272325268440310e-09,5.252623601619161970e-12,1.127194871168124499e-10,7.854294545203829976e-10,1.004495674958040500e-09,4.010624305483264148e-12,1.732619379822429850e-09,1.519590463191774935e-09,1.513153912269011569e-10,6.138590014975746634e-01,9.619328016950284832e-01,6.008530087178936485e-12,3.060340936350824662e-08,3.039775329379149071e-01,6.738591834518187218e-01
5.521754102821222476e-01,1.883146095367931507e-11,5.946662760664589431e-01,5.110675647982682035e-01,9.085243158589473289e-01,3.149077100044648456e-12,5.240607922351612274e-12,2.075796313915824624e-12,7.474093112511388359e-10,4.693363716062191019e-09,2.719165220180820795e-12,1.732619374017926268e-09,1.519590458944949848e-09,1.550792968141020113e-10,5.494985864956990484e-01,9.563215617192533102e-01,5.500449304952260378e-10,9.811552607887191231e-10,2.126918666097102617e-01,6.194953360041960400e-01
5.042071369926964808e-01,7.068452878802370633e-12,5.508824860285270741e-01,4.466769768795872952e-01,8.960874123050343032e-01,5.951046629828559634e-12,5.044259247934087468e-12,2.261789378307685487e-12,6.686692509784667732e-10,1.688812851204545073e-10,4.182560761679044182e-12,9.207555259147999291e-12,1.519590458829631564e-09,5.680949860345374488e-10,4.943280303959475264e-01,9.553703945614050452e-01,2.956941319441751470e-12,1.024251855401257194e-09,1.279906353068415992e-01,5.650944972567172320e-01
4.598743755861290361e-01,7.008207277133189066e-12,5.107567300469108007e-01,3.834646013334031545e-01,8.835023014392996421e-01,5.410158587936706565e-12,4.429498822461406314e-12,2.736415796030209754e-12,5.798143506552519780e-10,1.406912698498541340e-10,5.206471607406286260e-12,4.559172206591970633e-12,1.519590456662708907e-09,2.511775580309815890e-09,4.495120621075316958e-01,9.556859952782469358e-01,3.881841227064768267e-12,1.050310842399514146e-09,4.720182300030421885e-02,5.106796388318500801e-01
